département;canton;commune;x;y;UN_Mot;HOMME_Mot;NE_Mot;AVAIT_Mot;PAS_Mot;QUE_Mot;DEUX_FILS_Mot;FILS_Mot;LE_Mot;PLUS_Mot;JEUNE_Mot;QUE_E2_T11_Mot;DIT_Mot;À_Mot;SON_Mot;PERE_Mot;TEMPS_Mot;QUE_1_T12_Mot;JE_SOIS_Mot;MON_Mot;MAITRE_Mot;ET_QUE_J_AIE_Mot;AIE_Mot;DE_L_Mot;ARGENT_Mot;QUE_E_T13_Mot;FAUT_Mot;QUE_T13_Mot;JE_PUISSE_Mot;ALLER_Mot;ET_QUE_JE_VOIS_Mot;JE_VOIE_Mot;DU_Mot;PAYS_Mot;PARTAGEZ_Mot;VOTRE_Mot;BIEN_Mot;ET_DONNEZ_MOI_Mot;DONNEZ_Mot;CE_Mot;DOIS_Mot;AVOIR_Mot;OUI_Mot;MON_Mot.1;COMME_Mot;VOUDRAS_Mot;ES_Mot;UN_MECHANT_Mot;MECHANT_Mot;SERAS_Mot;PUNI_Mot;PUIS_Mot;OUVRANT_Mot;TIROIR_Mot;PARTAGEA_Mot;FIT_Mot;DEUXF_Mot;PARTS_Mot;EGALES_Mot;PEU_Mot;JOURS_Mot;APRES_Mot;LE_Mot;MECHANT_Mot;ALLA_Mot;DU_Mot;VILLAGE_Mot;EN_Mot;FAISANT_Mot;FIER_Mot;SANS_Mot;DIRE_Mot;ADIEU_Mot;A_Mot;PERSONNE_Mot;QUE_E1_T23_Mot;TRAVERSA_Mot;BEAUCOUP_Mot;LANDES_Mot;BOIS_Mot;RIVIERES_Mot;DANS_Mot;UNE_Mot;GRANDE_Mot;VILLE_Mot;OU_Mot;DEPENSA_Mot;TOUT_Mot;SON_Mot;ARGENT_Mot;BOUT_Mot;QUELQUES_MOIS_Mot;MOIS_Mot;VENDRE_Mot;SES_Mot;A_UNE_Mot;VIEILLE_Mot;FEMME_Mot;POUR_ETRE_Mot;ETRE_Mot;VALET_Mot
Gironde;Canton de Belin;Béliet;-0.7894894;44.5074841;ün;homme;n;aoué;NA;que;dus;hills;lou;mey;jouèn;NA;dichut;à;son;paï;tèms;que;si;moun;méste;et;aho;ø;argèn;NA;faou;que;pusqui;ana;et;béji;ø;païs;partatgès;boste;bèn;et;dounat;ce;dïoui;aoué;oui;mon;coum;bourras;ès;ün;machant;seras;punit;pus;oubrant;tiroire;partatget;NA;duoueus;pourtiouns;esgales;tchic;jours;après;lou;machant;èngut;dou;bilatge;èn;hādèns;fier;chèn;dide;adiu;à;digüns;ø;traoussét;freum;lannes;boïs;arrïous;dèns;une;grande;bile;oun;despènsét;tout;soun;argèn;bout;quaouques;més;bènde;sas;à ;biéille;hémne;per;esta;beylet
Gironde;Canton de Belin;Belin-Béliet;-0.7906699;44.4930554;ün;hommeu;n;aouai;NA;que;dus;hills;lou;méï;juoueun;NA;dichut;à;soun;paï;teimps;que;si;moun;maisteu;et;aji;ø;argeun;NA;faou;que;pusqui;ana;et;beudi;ø;péïs;partadgeait;bosteu;bein;et;baillait;ce;dioui;aoueu;oui;moun;coum;bourras;es;ün;machan;sras;punit;pu;oubris;tirouaireu;partadgeait;hit;duoueus;pourtiouns;eusgaleus;tchic;journs;après;lou;machan;angut;dou;billadgeu;eun;hïns;fière;chein;dide;adiou;à;digün;ø;traouassait;freum;laneus;boïs;ribéïreus;deheun;une;grande;billeu;oun;deuspeunsait;tout;soun;argeun;cap;quaouqueus;meus;beinde;sas;eun d;bieuilleu;heumneu;peur;eusta;beyleut
Gironde;Canton de Belin;Joué;-0.7331087;44.4742252;un;home;n;aouait;NA;que;dus;hils;lou;meï;jouenn;NA;dichut;à;soun;pay;témps;que;sie;moun;meste;et;aji;ø;argeunt;NA;faou;que;pusqui;ana;et;beudi;ø;péys;partatgetz;boste;béun;et;baillat;so;dioui;aoueu;oui;moun;coum;bourras;es;un;machant;seras;punit;pus;aoubrïns;tiroir;partatget;hit;dueus;portiouns;eusgales;tchic;jouns;après;lou;machant;angut;dou;billatge;eun;hins;fier;chéns;dide;adichats;NA;digun;ø;traouasset;freum;lanes;boys;ribeyres;dehun;une;grande;bille;oun;despenset;tout;soun;argeunt;cap;quaouques;meus;beunde;sas;à ;bieuille;heumne;peur;eusta;beyleut
Gironde;Canton de Belin;Le Barp;-0.7697752;44.6063662;ün;homme;n;aoué;NA;que;dus;hils;lou;mey;joueun;NA;dichut;à;soun;paÿ;témp;qu;siji;moun;maiste;et;aji;ø;argént;NA;faou;que;pusqui;ana;et;béji;ø;paÿs;partatjet;boste;bén;et;baillét;cé;dioui;aoueu;oui;moun;coum;bourras;es;ün;machant;sras;punit;api;oubrïnts;tiroire;partatjet;hit;duoueus;parts;eusgales;tchic;jouns;après;lou;machant;angut;dou;billatge;eun;hïns;glourious;chén;dide;bonjourt;eun;digün;ø;traouasset;freum;landes;boïs;ribeyreus;deheun;une;grande;bille;oun;deuspeunsét;tout;soun;argént;cap;quaouqueus;meus;bénde;sa;à ;bieuille;heumne;peur;eusta;beyleut
Gironde;Canton de Belin;Lugos;-0.8827227;44.4816493;un;homme;n;aoué;NA;que;dus;hills;lou;mey;joueune;NA;dichut;à;soun;paï;témps;que;sye;moun;maiste;et;agi;ø;argeun;NA;faou;que;pusqui;ana;et;beugi;ø;pays;partatgét;boste;bén;et;baillét;ce;dioui;aoueu;oui;moun;coum;bourras;es;un;machant;séras;punit;puy;aoubrins;tirouére;partatgét;hit;duoues;parts;eugales;tchic;journs;aprés;lou;machant;angut;dou;billatge;eun;hins;fier;chén;dide;adichats;à;digun;ø;traouassét;freum;lanes;boïs;arribeyres;deheun;une;grande;bile;oun;deuspénsét;tout;soun;argeun;cap;quaouques;meus;beunde;sa;à ;bieuille;heumne;peur;eusta;beyleut
Gironde;Canton de Belin;Saint-Magne;-0.6559134;44.5266782;un;homme;n;aoué;pas;sounque;dus;hills;lou;pu;joueun;NA;dichut;à;soun;pay;téms;que;si;moun;méste;et;aji;ø;argeun;NA;faou;que;pusqui;ana;et;beudi;ø;péys;partatget;boste;bén;et;baillet;so;dioui;aoueu;oui;moun;coum;bourras;es;un;machant;seras;punit;apuy;aoubrit;tirouère;partatget;hit;duoueus;pourtiouns;égales;tchic;joun̈s;après;lou;machann;angut;dou;NA;eun̈;hinns;glourious;chot;dide;adichats;eun̈;digun;ø;traouassét;freun;lanes;boys;ribeyres;deuheun;une;grande;bile;oun;despenset;tout;son;argeunn;cap;caouques;meus;beunde;sas;eun d;bieuille;heumne;peur;eusta;beyleut
Gironde;Canton de Belin;Salles-bis;-0.864393877615966;44.5580965814739;ung;homme;n;aoué;pas;que;dus;hiills;lou;mey;joueun;NA;dichut;à;soun;pay;témz;que;siji;moun;meste;et;aji;ø;argeun;NA;faou;que;pusqui;ana;et;beudi;ø;pays;partatget;boste;bén;et;baillet;ço;dioui;aoue;oui;moun;coum;bourras;es;ung;machan;seras;punit;api;daourit;tiroir;partatget;hit;duoues;parts;eugales;quaouque;journs;après;lou;machan;angut;dou;biladge;eun;hins;fiére;chén;dide;adichats;à;diungs;ø;traouacet;freum;lanes;boys;arrious;deun;une;grande;bile;oun;deuspeunset;tout;soun;argeun;bout;quaouques;meus;beunde;sas;eun d;bieuille;heumne;peur;eusta;beyleut
Gironde;Canton de Belin;Salles;-0.8667;44.55;un;ome;n;aoué;NA;ke;dus;hills;lou;méi;jouen;NA;dichut;à;soun;paï;téms;k;si;moun;méste;é;aji;ø;argen;NA;faou;ke;puski;ana;é;bedi;ø;péis;partadgét;boste;béng;é;baillet;ço;dioui;aoue;oui;moun;coum;bourras;es;un;machan;sras;punit;NA;aourit;tiroire;partadget;hit;duoues;parts;égales;kaouque;jouns;après;lou;machan;angut;dou;biladge;en;hins;fiért;chén;dide;adiu;à;digung;ø;traouassét;frem;landes;boïs;ribéires;dehen;une;grande;bile;oun;despensét;tout;son;argen;bout;caoukes;mes;bende;sas;en d;bieuille;heumne;peur;esta;béilet
Gironde;Canton de Blanquefort;Blanquefort-bis;-0.63132668830927;44.9143481721181;un;homme;n;abéoué;NA;qué;dus;gouyats;lou;pu;june;NA;dichut;à;soun;päy;tém;qué;siguy;moun;mesté;et;aougy;de l;argén;NA;faou;qué;pusquy;ana;et;bédy;daou;peïs;partagiats;boste;bén;et;dounat;cé;diouy;aougé;o;moun;coume;boudras;sés;un;méchant;saras;punit;apuy;ubren;tiréte;partagiet;it;duyeus;pourtiouns;égaleus;quaouques;jours;après;lou;méchant;angut;dou;bilatgieu;én;adén;fiert;chén;dire;adiu;à;digün;ø;traouessét;boucop;landeus;boys;ribeyreus;déns;une;grande;bile;oun;despenset;tout;soun;argén;bout;quaouqueus;més;bénde;sas;én d;bielle;fame;per;esta;baylet
Gironde;Canton de Blanquefort;Blanquefort;-0.6369973;44.9109239;un;homme;n;aoué;NA;qué;dus;meynatgieus;lou;pu;june;NA;dichut;à;soun;paï;tems;qué;sigui;moun;meste;et;aouji;de l;argén;NA;faou;qué;pusqui;ana;et;béji;daou;païs;partagiats;boste;bén;et;dounats;cé;dioui;aougé;oui;moun;coume;boudras;sés;un;méchant;seras;punit;puï;ubren;tiréte;partagiet;it;duyeus;partides;égales;quaouques;jours;après;lou;méchant;angut;dou;bilatgieu;én;adén;fiert;sén;dire;adiu;à;digün;ø;traouesset;boucop;landes;boïs;ribeyres;déns;une;grande;bile;oun;despénsét;tout;soun;argén;bout;quaouques;més;bénde;sous;à ;bielle;fame;per;esta;beylet
Gironde;Canton de Blanquefort;Caychac;-0.6346744;44.9293392;ün;homme;n;abèbe;NA;qué;dus;gouyats;lou;pu;june;NA;dichut;à;soun;paÿ;téms;que;siguy;moun;mesté;è;aougy;de l;argént;NA;faou;que;pusquy;ana;é;bédy;daou;peÿs;partageats;boste;bén;et;dounats;ce;diby;aouge;oui;moun;coume;boudras;sés;un;mechant;seras;punit;apuÿ;ubrént;tiroirt;partagétt;it;duyes;pourtiouns;égales;tchic;jours;après;lou;méchant;angut;dou;bilatgie;én;adén;fiert;séns;dire;adiu;à;digün;ø;trabersét;boucop;landes;bos;ribéÿres;déns;une;grande;bille;oun;despénsét;tout;soun;argént;bout;quaouques;més;bénde;sas;à ;bielle;femme;per;esta;baÿlet
Gironde;Canton de Blanquefort;Eysines;-0.6486943;44.8854667;ung;hommi;n;aouèoue;NA;qué;dus;gouïats;lou;pé;june;NA;dichut;à;soun;paï;témps;qué;sigui;moun;meste;et;aougi;dé l;argén;NA;faou;qué;pusqui;ana;et;bégi;daou;pèïs;partadchets;boste;bén;et;dounetz;cé;diouï;aougé;oui;moun;coume;boudras;sés;ung;méchan;seras;punit;puï;ubrén;tirette;partatchet;hit;duïes;pourtiouns;égales;quaouques;jouns;après;lou;méchan;angut;daou;bilatïe;én;adén;fiére;chén;dire;adiu;à;digün;ø;traoucet;bocop;landes;bos;ribèïres;déns;ue;grande;bile;oun;déspénset;tout;soun;argén;bout;quaouques;més;bénde;sas;à ;bieille;femme;pér;esta;bêïlet
Gironde;Canton de Blanquefort;Le Haillan;-0.6761661;44.872105;un;homme;n;aouet;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;pay;tems;que;segui;moun;meste;et;aouji;de l;argén;NA;faou;que;pusqui;ana;et;beji;daou;péhis;partadjets;boste;ben;et;dounnets;sè;dioui;aoujé;o;moun;coumme;boudras;cès;un;méchant;seras;punit;apuy;ubrèn;tirette;partadjet;NA;duhous;parts;égales;tchic;jours;après;lou;méchant;angut;daou;billatche;en;hadèn;fier;chén;dire;adiu;à;digun;ø;traouesset;bien;landes;bos;ribeyres;déns;une;grande;bille;aoun;despenset;tout;soun;argén;bout;quaouques;més;bende;sous;à ;bieille;femme;per;esta;beylet
Gironde;Canton de Blanquefort;Le Pian-Médoc;-0.6683986;44.9549001;ün;homme;n;awèbe;NA;que;dus;ills;lou;pu;june;NA;dichut;à;soun;päy;tèms;què;sigui;moun;meste;et;aouji;de l;argèn;NA;faou;què;pusqui;ana;et;bégi;daou;pays;partadgiat;boste;bèn;et;dounat;cè;diwi;aoujé;oui;moun;coume;boudras;ses;ün;méchant;saras;punit;püy;ubrèn;tirette;partadgiet;hit;duies;pourtiouns;égales;tchic;jours;après;lou;méchant;engut;daou;bilatge;én;aden;fiert;sèn;dire;adiu;à;digün;ø;traversait;fort;landes;bos;ribeyres;dèns;une;grande;bile;oun;despensait;tout;soun;argèn;bout;quaouques;mes;bènde;sas;à ;bieille;femme;per;esta;bäylet
Gironde;Canton de Blanquefort;Le Taillan-Médoc;-0.6691705;44.9087105;un;homme;n;aouée;NA;qué;dus;drôles;lou;pu;june;NA;dichut;à;soun;pay;témps;qué;siguy;moun;meste;et;aougé;dé l;argènt;NA;faou;qué;pusqui;ana;et;bégi;daou;pays;partageats;boste;bèn;et;dounats;sé;diouy;aougé;oui;moun;coume;boudras;sés;un;méchant;séras;punit;puy;oubrant;tiroir;partatgèt;hit;duies;pourtiouns;égales;tchic;jouns;après;lou;méchant;angut;daou;bilatge;én;adén;fier;chén;dire;adiu;à;degun;ø;traouessèt;bocop;landes;boys;ribeyres;déns;une;grande;bille;oun;déspensêt;tout;soun;argènt;bout;quaouques;més;bènde;sas;à ;biéille;femme;pér;esta;baylet
Gironde;Canton de Blanquefort;Ludon-Médoc;-0.6037032;44.9818777;un;homme;d;abéoué;NA;que;dus;ills;lou;pé;june;NA;dichut;à;soun;paï;téms;qué;siyi;moun;méste;et;aougi;de l;argént;NA;faou;qué;pusqui;ana;et;bégi;daou;péys;partatyat;voste;bén;et;dounat;cé;dibi;aougé;oui;moun;coume;boudras;sés;un;méchant;seras;punit;apuï;oubrén;tiréte;partatyèt;it;duies;parts;égales;tyic;jours;après;lou;méchant;angut;daou;billatye;en;adens;fière;sén;dire;adiu;à;digun;ø;trabersèt;boucop;landes;bos;ribeyres;déns;une;grande;bille;oun;despensét;tout;soun;argént;bout;caouques;mes;bénde;sas;à ;bieille;femme;pér;esta;beylet
Gironde;Canton de Blanquefort;Macau;-0.61502;45.008;un;hommè;n;abébe;NA;que;dus;gouyats;lou;mey;juïne;NA;dichut;à;soun;paï;tem;que;sigue;moun;mest;et;aoujie;de l;argent;NA;faou;que;puisque;ana;et;besqui;daoï;per;partadiat;boste;ben;et;bailla;ce;débi;aoujé;ô;moun;coume;boudras;cess;NA;méchant;seras;punit;puy;oubrit;tirette;partadië;hit;douye;parts;eygales;tchid;jours;après;lou;méchant;engut;duou;billache;en;aden;fiert;sen;dire;adiu;à;digün;ø;trabercet;fort;landes;bos;ribeyres;den;une;grande;bille;toun;despensait;tout;soun;argen;bout;quaouque;més;bende;sas;en d;bieille;fame;pr;estat;baylet
Gironde;Canton de Blanquefort;Parempuyre;-0.6052708;44.9485379;un;hom;n;abéou;NA;que;dus;gouyats;lou;pu;june;NA;dit;à;son;paye;téms;qué;sigui;moun;maistre;et;aouji;de l;argén;NA;faou;que;pusqui;ana;et;bédi;daou;péïs;partadzia;boste;bién;et;dounat;cé;diouî;aoujé;o;moun;coum;boudras;sés;un;méchan;seras;punit;apuye;oubrén;tirette;partadzia;hit;duys;parts;égales;tyic;jouns;après;lou;méchén;éngut;daou;billadzie;én;adén;fiert;chén;dire;adiu;à;digun;ø;traouessaou;boucops;lands;boys;ribeyres;dén;une;grande;bille;où;despénset;tout;soun;argén;bout;quaouques;més;béndre;sas;à ;bieille;femme;per;esta;baïlet
Gironde;Canton de Blanquefort;Saint-Aubin-de-Médoc;-0.7246734;44.9134219;un;homme;l;aoué;NA;qué;dus;gouyats;lou;pé;june;NA;dichut;à;soun;paÿ;temps;qué;ségui;moun;meste;et;aougi;dé l;argén;NA;faou;que;pusqui;ana;et;bédi;daou;péïs;partadiez;boste;bén;et;bayet;cé;dibuï;aougé;oui;moun;coume;boudras;sés;un;méchann;saras;punit;api;ubrant;tiréte;partadia;it;duoues;pourtiouns;égales;tic;jouns;après;lou;méchann;angut;daou;billadie;en;adént;fier;chén;dire;adiu;à;digun;ø;traouéssa;fort;landes;bos;ribeyres;dén;une;grande;bile;aoun;despénsa;tout;soun;argén;bout;quaouques;més;vénde;sas;à ;bieille;femme;per;esta;baylet
Gironde;Canton de Blanquefort;Saint-Médard-en-Jalles;-0.7170764;44.8958887;un;homme;n;aoué;NA;que;dus;mèynatges;lou;pé;june;NA;dichut;à;soun;pay;tèmps;que;sigui;moun;meste;et;aouji;de l;argèn;NA;faou;que;pusqui;anna;et;bédi;daou;pays;partatgèts;boste;bèn;et;baillets;cé;dioui;aougé;o;moun;coume;boudras;sus;un;méchant;seras;punit;api;ubrént;tirétte;partatgea;hit;dues;pourtiouns;pareilles;quaouques;jouns;après;lou;méchant;angut;daou;billatge;en;hadéns;fiert;chèn;dire;adiu;à;digun;ø;traoursèt;fort;landes;boys;ribèyres;déns;une;grande;bille;oun;despénsèt;tout;soun;argèn;bout;caouques;més;bènde;sas;à ;biéille;femme;pér;ésta;bèylét
Gironde;Canton de Bordeaux;Bègles;-0.5488542;44.8074559;un;homme;n;abèbe;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;paï;tèm;que;siyi;moun;meste;et;aouji;de l;argén;NA;faou;que;pusqui;ana;et;béji;daou;péis;partadgéts;boste;bién;et;dounat;ce;dibi;aougé;o;moun;coume;boudras;sès;ün;méchant;seras;punit;puï;oubrén;tiroir;partagèt;fit;duïe;pourtiouns;égales;caouques;jours;après;lou;méchant;eungut;daou;billage;eun;fedén;fiér;chén;dire;adiu;à;digün;ø;trabeurset;bien;landes;boïs;ribeyres;deun;une;grande;bille;oun;deuspeunsait;tout;soun;argén;bout;caouques;mès;bénde;seus;à ;bieille;femme;NA;NA;beylét
Gironde;Canton de Bordeaux;Bordeaux;-0.5800364;44.841225;un;home;n;abèbe;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;pay;temps;que;siguy;moun;meste;et;aougy;de l;argen;NA;faou;que;pusqui;ana;et;begy;daou;péïs;partatgeats;boste;bién;et;dounatz;son;diby;aougé;oui;moun;coume;boudras;sus;un;méchan;seras;punit;puy;oubrent;tirouar;partagèt;fit;duyes;pourtiouns;égales;caouques;jours;après;lou;méchan;angut;daou;bilatche;NA;fédén;fiérot;chen;dire;adiu;à;digun;ø;trabessèt;bocop;landes;boys;ribeyres;dens;une;grande;bille;oun;despensèt;tout;soun;argen;cap;quaouqes;més;bendre;sous;ad;bieille;feme;per;esta;baylet
Gironde;Canton de Bordeaux;Bruges;-0.6111474;44.8842379;ün;homme;n;abèoue;NA;qué;dus;gouyats;lou;pé;june;NA;dischut;à;soun;paï;témps;qué;sigui;moun;meste;é;aouji;dé l;argén;NA;faou;qué;pusqui;ana;é;béji;daou;péis;partatgeats;boste;bien;é;dounets;cé;dioui;aoujé;oui;moun;coume;boudras;sès;un;méchan;séras;punit;puey;oubrén;tiroirt;partatget;hit;duyes;pourtiouns;égales;tchic;jouns;après;lou;méchan;angut;daou;bilatge;én;adén;fiert;chén;dire;adiou;à;digün;ø;traouésset;boucop;landes;boïs;ribeyres;déns;une;grande;bile;oun;déspénset;tout;soun;argén;bout;caouques;més;bénde;sout;à ;bieille;fame;pér;ésta;beylét
Gironde;Canton de Bordeaux;Caudéran;-0.6175077;44.8517968;un;homme;n;abéoue;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;paÿ;téms;que;sigui;moun;meste;et;aouji;de l;argén;NA;faou;que;pusqui;anna;et;béji;daou;pays;partatyets;boste;ben;et;baillets;ce;dioui;aougé;oui;moun;coum;boudras;sus;un;méchant;seras;punit;puy;ubrén;tiroir;partatyet;hit;duïes;pourtiouns;égales;tchic;journs;après;lou;méchant;angut;daou;billatye;en;adén;fiert;chen;dire;adiu;à;digun;ø;traberset;bocop;landes;boïs;ribeyres;dens;une;grande;bille;oun;despenset;tout;soun;argént;bout;quaouques;més;bende;sès;en d;bieille;femme;per;esta;beylet
Gironde;Canton de Bordeaux;Chartrons;-0.5642323;44.8586425;ün;homme;n;abèbe;NA;que;dus;gouyats;lou;plu;june;NA;dichut;à;soun;pay;tèms;que;siyi;moun;meste;et;aouji;de l;argént;NA;faou;que;pusqui;ana;et;bèdi;daou;péïs;partatgietz;boste;bien;ét;baillats;cé;débi;aoujé;o;moun;coume;boudras;sus;ün;méchant;seras;punit;puy;oubrént;tiroit;partatget;fit;duyes;pourtiouns;égales;petit;jourts;après;lou;méchant;angut;daou;bilatge;en;fédént;fiert;sén;dire;adiu;à;digün;ø;trabérset;bocop;landes;boys;ribeyres;déns;une;grande;bille;oun;déspenset;tout;soun;argént;bout;quaouqes;més;béndre;sés;à ;biéille;femme;pér;ésta;beylét
Gironde;Canton de Bordeaux;Le Bouscat;-0.59944;44.865164;un;homme;n;abéoue;NA;que;dus;gouyats;lou;pu;june;NA;dichut;à;soun;paï;témps;que;sigui;moun;meste;et;aougi;de l;argén;NA;foou;que;pusqui;ana;et;bégi;daou;péis;partatgeats;boste;ben;et;baillats;ço;dioui;aougé;o;moun;coume;boudras;sus;un;méchant;seras;punit;api;oubrit;tiroir;partatget;hit;duïes;pourtiouns;pareilles;caouques;journs;après;lou;méchant;angut;daou;billatge;én;adén;crane;chen;dire;adiu;à;digün;ø;traberset;bien;landes;boïs;ribeyres;dens;une;grande;bile;oun;déspénset;tout;soun;argén;bout;caouques;més;bende;sas;én d;bieille;femme;per;esta;baïles
Gironde;Canton de Bourg;Bayon-sur-Gironde;-0.5997887;45.0557839;n;homme;n;abait;NA;que;dus;éans;le;pu;jéne;NA;dit;à;son;père;tén;que;sie;mon;mestre;et;oyë;de l;arien;NA;faut;que;pusquie;ana;et;beü;dou;pays;partaïez;boste;bien;et;dounnez;ce;deubi;oïé;o;moun;queme;boura;é;un;méchan;sera;puni;après;ubrann;tiroir;partaïut;hit;deuye;part;égale;petit;yourt;après;le;mauvais;nangut;dou;bilaïe;un;azen;fière;san;dire;adiu;à;presoune;ø;traberçut;fort;landes;boï;ribaïres;dén;ne;grande;bille;doure;despeunsut;tout;soun;arien;bout;quaouque;méy;bendre;seus;à ;vieille;femme;NA;NA;baïlet
Gironde;Canton de Bourg;Bourg-bis;-0.562194783131871;45.0544631074113;un;homme;n;abet;NA;que;deux;éans;le;pu;june;NA;dit;à;son;pay;téms;que;sèye;mon;mestre;et;oyi;de l;argén;NA;faut;que;pusqui;ana;et;bédi;dou;peys;partayats;boste;bien;et;dounez;ce;débi;abé;oui;moun;coume;boudras;es;NA;méchant;seras;punit;peuy;oubrén;tiroir;partayut;hit;deuyes;portions;égales;petit;jours;après;le;mauvais;angut;dou;billage;en;hasén;fier;séns;dire;adiu;à;persoune;ø;trabersut;beaucop;landes;boys;ribeyres;dens;une;grande;bille;doure;despénsut;tout;soun;argén;bout;quaouques;més;bendre;ses;à ;bieille;femme;pr;esta;beylet
Gironde;Canton de Bourg;Bourg;-0.5667;45.05;un;houme;n;abet;NA;que;dus;hilles;lou;plu;june;NA;dichut;à;soun;pay;tèm;qué;soye;moun;meste;et;aisi;ø;argen;NA;fau;qué;pussi;alla;et;bédé;dou;péïs;partayats;boste;vien;et;baillats;ce;debi;ahé;oui;moun;coume;boudras;es;NA;méchant;seras;puni;puy;oubrent;tirette;partayat;NA;dus;pourtiouns;égales;paou;témps;après;lou;méchant;allabe;daou;billage;NA;aisen;adieu;sen;NA;adieu;à;presoune;ø;trabersut;fora;landes;boy;ribeyres;dens;une;grande;bille;doure;despensut;tout;soun;argén;NA;quaouques;mès;bende;ses;à ;bieille;faoume;NA;NA;beylet
Gironde;Canton de Bourg;Comps;-0.5948019;45.0692063;n;homme;n;abet;NA;que;dus;éans;le;pu;jène;NA;dissut;à;son;père;tén;que;seyi;NA;mestre;et;ôyi;de l;aryént;NA;faut;que;pusqui;ana;et;bêdi;dou;pays;partayez;bostre;bien;et;dounnez;ce;deûbi;oyé;au;moun;comme;bourra;és;n;mechant;sera;punit;apeuy;ubrént;tirette;partâyut;hit;deuye;portion;égale;petit;youre;après;le;mauvais;angut;dou;billâye;n;hasén;fière;sn;dire;adiu;à;presoune;ø;trabresut;beoucot;lénde;boy;ribayre;denn;n;grande;bile;doure;dspensut;tout;soun;aryieint;bout;quâouques;mes;beindre;ss;à ;vieille;femme;pr;sta;beylet
Gironde;Canton de Bourg;Gauriac;-0.6167;45.0667;un;homme;n;abait;NA;que;dus;éans;le;pu;jène;NA;dit;à;son;père;tèn;que;siÿ;mon;mestre;et;oïe;de l;aryén;NA;faut;que;pusqui;ana;et;bèdi;dou;péï;partatïé;bostre;bièn;et;douné;ce;debi;oïé;o;mon;coume;bourra;ès;un;mechant;sera;punit;NA;ubrit;tiréte;partaÿut;hit;deuÿes;parts;égales;petit;your;aprè;le;mauvais;angut;dou;bilatye;èn;hasén;fière;sèn;dire;adiu;à;presoune;ø;trabreçut;fort;landes;boïs;ribaïres;dèn;une;grande;bile;dour;despénsut;tout;soun;aryén;bout;quaouques;més;bèndre;sés;à d;vieille;femme;pr;esta;baïlet
Gironde;Canton de Bourg;Lansac;-0.5424796;45.061192;un;homme;n;abait;NA;que;dus;éans;le;pu;jène;NA;dit;à;soun;paï;ten;que;sèye;moun;maistre;et;oïe;de l;argen;NA;faut;que;peusqui;ana;et;bédi;dou;pèï;partagez;bostre;bien;et;dounez;ce;débi;oyé;o;moun;queume;boudras;es;un;mechant;seras;punit;pèï;ubren;tiroirt;partajut;it;deuye;portiouns;esgales;petit;jourts;après;le;mauvais;angut;doù;bilage;en;asen;fiert;sen;dire;adiu;à;pressoune;ø;trabressut;béoucot;landes;boïs;ribèïres;den;une;grande;bile;oure;despeunsut;tout;soun;argen;bout;quaouques;més;bendre;sès;à ;vieille;femme;preu;estre;béïlét
Gironde;Canton de Bourg;Marcamps;-0.5;45.0333;un;homme;n;abait;NA;que;dus;gouayts;le;pus;june;NA;disait;à;soun;paye;tèn;que;sey;mon;maîstre;et;ey;de l;argén;NA;faut;qué;pusqui;ana;et;bédi;dou;pays;partagez;bostré;bien;et;dounez;ce;dèbe;ayé;oui;moun;coume;boudras;es;un;maouvais;seras;punit;pey;ouvrén;tiroir;partazat;it;deuy;portions;égales;petit;jours;après;le;maouvais;ana;dou;billage;en;asin;fier;sans;dire;adiou;à;persoune;ø;trabersat;beaucop;landes;boyes;ribéires;dans;une;grande;bille;où;dépensat;tout;son;argén;bout;quaouqué;mey;bèndre;ses;a ;bieille;femme;per;èstre;beylet
Gironde;Canton de Bourg;Prignac-et-Marcamps;-0.4941116;45.0345919;une;homme;n;abait;NA;que;dus;gouyats;lou;pu;june;NA;dit;à;soun;paï;ténn;que;sihi;moun;mestre;et;oï;de l;artchènn;NA;faut;que;pusqui;ena;et;bédi;dou;pays;partagea;bosté;biénn;et;douna;ce;débi;oïé;oui;moun;coume;boudras;sess;une;mechant;seras;puni;pey;oubrann;tiroir;partatcha;hit;duyes;portiouns;egales;petit;tchourts;après;lou;mauvais;engut;dou;bilatche;énn;hazin;crâne;sénn;dire;adiu;NA;persoune;ø;trabersut;béoucot;landes;boïs;ribeyres;dénn;une;grande;bile;où;despénnsut;tout;soun;artchènn;bout;quaouque;mess;bénndre;ses;à ;bieille;femme;pre;sta;beylet
